title,author,category,abstract,status,platform,word_count,popularity,interaction,finance,fans_count,week_recommend,lifecycle_stage,is_simulated,core_fan_ratio,sentiment_score,sentiment_intensity,growth_potential,conversion_difficulty,IP_Score,abstract_sentiment,Grade
某霍格沃茨的魔文教授,韩游思,轻小说,从霍格沃茨毕业三年后，菲利克斯再次走进这座魔法学校，只不过这一次，他是以教授的身份！,完结,Qidian,2400900,0,478000,96,3,120,Maturity,0,3.0,0.999955225636739,0.999910451273478,0.0002510454999048,0.5,40.1,0.999955225636739,C
大奉打更人,卖报小郎君,仙侠,《大奉打更人》（第一卷）实体书已在天猫、当当、京东等全平台，以及各个实体书店发售。,完结,Qidian,3801000,9163535,9603700,1157,7,632,Maturity,0,7.638972553826383e-07,0.830944110486157,0.661888220972314,6.580796299260046e-05,0.8,42.5,0.830944110486157,C
黜龙,榴弹怕水,历史,此方天地有龙。,完结,Qidian,3961800,682853,1848500,1134,0,496,Maturity,0,0.0,0.7618763150879241,0.5237526301758482,0.0002683255243032,0.5,40.6,0.7618763150879241,C
夜的命名术,会说话的肘子,都市,蓝与紫的霓虹中，浓密的钢铁苍穹下，数据洪流的前端，是科技革命之后的世界，也是现实与虚幻的分界。,完结,Qidian,3967400,6362120,7976100,614,8,309,Maturity,0,1.2574422900790476e-06,0.999909565703175,0.99981913140635,3.874073309753726e-05,0.2,42.0,0.999909565703175,C
星门,老鹰吃小鸡,玄幻,传说，在那古老的星空深处，伫立着一道血与火侵染的红色之门。,完结,Qidian,6478200,2714322,4447800,349,1,205,Maturity,0,3.684159917592711e-07,0.9952672314521585,0.9905344629043168,4.60901915350979e-05,0.8,41.1,0.9952672314521585,C
明克街13号,纯洁滴小龙,都市,我喜欢坐在夜晚空无一人的大街上，听着“他们”的窃窃私语，享受着“他们”的喧嚣。,完结,Qidian,5532000,2288504,3348500,315,0,84,Maturity,0,0.0,0.9561839221016172,0.912367844203234,2.5085851848334524e-05,0.2,40.8,0.9561839221016172,C
不科学御兽,轻泉流响,玄幻,新书《御兽之王》已上传！,完结,Qidian,4032900,3149370,2562600,247,1,194,Maturity,0,3.175237214034168e-07,0.6754039556191014,0.3508079112382027,7.570433321457379e-05,0.8,40.7,0.6754039556191014,C
大魏读书人,七月未时,仙侠,武昌元年。,完结,Qidian,2402400,1365123,3012799,2,1,0,Maturity,0,7.325341873705246e-07,0.2308283396275865,0.5383433207448269,0.0,0.8,40.7,0.2308283396275865,C
宇宙职业选手,我吃西红柿,科幻,继《莽荒纪》《吞噬星空》《盘龙》《雪鹰领主》《星辰变》等之后，番茄的第11本小说。,完结,Qidian,2000400,1530543,2851500,115,1,144,Maturity,0,6.533624645877544e-07,0.9997250880701786,0.9994501761403572,5.04997192706578e-05,0.5,40.7,0.9997250880701786,C
术师手册,听日,轻小说,1668年，我所在的城市被评为全国治安最好的地区。,完结,Qidian,4364300,1260176,1052400,318,2,108,Maturity,0,1.587078640540178e-06,0.6067223190794883,0.2134446381589765,0.0001026224794541,0.5,40.3,0.6067223190794883,C
全职艺术家,我最白,都市,“音乐、影视、绘画、书法、雕塑、文学……”,完结,Qidian,3599900,819142,2452100,91,0,157,Maturity,0,0.0,0.79729634389233,0.5945926877846599,6.402672646844482e-05,0.2,40.6,0.79729634389233,C
我就是不按套路出牌,百分之七,轻小说,一场大战之后，漂亮师姐在你面前娇羞的抬起脸，并缓缓闭了眼睛，这时候你……,完结,Qidian,2595200,1250640,646200,67,1,50,Maturity,0,7.99589970263249e-07,0.8328418500863972,0.6656837001727944,7.737530582589627e-05,0.5,40.2,0.8328418500863972,C
我的基因无限进化,青空洗雨,玄幻,科技与超凡并存的世界，魔兽肆虐，万族征战，异化频起，危机四伏。好在人族在十六岁到十八岁期间有机会激活基因链，成为基因战士。,完结,Qidian,1522800,0,56400,0,0,0,Maturity,0,0.0,0.9999112780774192,0.9998225561548386,0.0,0.8,40.0,0.9999112780774192,C
视死如归魏君子,平层,轻小说,魏君确认自己被杀死后就能直接无敌，于是他开始疯狂的作死。,完结,Qidian,3011100,0,423600,39,0,23,Maturity,0,0.0,0.9114298146685376,0.8228596293370751,5.4296377959447685e-05,0.5,40.1,0.9114298146685376,C
大梦主,忘语,仙侠,一个从小体弱多病的富商之子，在寻求续命之法时，意外走上了修仙登天之路！,完结,Qidian,4367500,0,31267199,30,0,37,Maturity,0,0.0,0.9984628703628048,0.9969257407256096,1.18334868488384e-06,0.8,46.6,0.9984628703628048,C
我的治愈系游戏,我会修空调,悬疑,警察同志，如果我说这是一款休闲治愈系游戏，你们信吗？,完结,Qidian,3265400,3502502,2901100,492,1,420,Maturity,0,2.8551010520190844e-07,0.5796501752594159,0.1593003505188317,0.0001447726225319,0.5,40.8,0.5796501752594159,C
黎明之剑,远瞳,科幻,高文穿越了，但穿越的时候稍微出了点问题。,完结,Qidian,6332700,1547495,12893699,3009,11,1008,Maturity,0,7.108257468839984e-06,0.9036160824761424,0.8072321649522849,7.81777146978757e-05,0.5,43.2,0.9036160824761424,C
赤心巡天,情何以甚,仙侠,（《赤心巡天》实体书已在全网发售。）,连载,Qidian,10427800,3871039,7446200,29496,36,11500,Maturity,0,9.299826403240471e-06,0.8723496849411733,0.7446993698823465,0.0015444117073928,0.8,45.9,0.8723496849411733,C
女主从书里跑出来了怎么办,姬叉,都市,楚戈是个后宫文写手。,完结,Qidian,1449600,598379,460000,81,2,91,Maturity,0,3.34235769912096e-06,0.8275530136075738,0.6551060272151477,0.0001978256569007,0.2,40.1,0.8275530136075738,C
黜龙,榴弹怕水,历史,此方天地有龙。,完结,Qidian,3961800,682853,1848500,1134,0,496,Maturity,0,0.0,0.7618763150879241,0.5237526301758482,0.0002683255243032,0.5,40.6,0.7618763150879241,C
神话版三国,坟土荒草,历史,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？,连载,Qidian,23244699,1120081,11325600,8591,16,6501,Maturity,0,1.42846684439175e-05,0.0026464145457747,0.9947071709084504,0.0005740092733268,0.5,43.6,0.0026464145457747,C
艾泽拉斯阴影轨迹,帅犬弗兰克,游戏,（新书《我的玩家好凶猛》、《美漫世界黎明轨迹》已经上传，欢迎移步赏读~）,完结,Qidian,8647500,0,380700,55,0,21,Maturity,0,0.0,0.999961508870504,0.999923017741008,5.516139962857991e-05,0.5,40.1,0.999961508870504,C
镇妖博物馆,阎ZK,悬疑,世之反常为妖,完结,Qidian,5053900,3892370,1230000,126,2,180,Maturity,0,5.138256348123033e-07,0.9866852116032094,0.9733704232064188,0.0001463413444379,0.5,40.4,0.9866852116032094,C
朕,王梓钧,历史,回到明末，沦落为奴。,完结,Qidian,3467400,1418525,1503000,141,2,56,Maturity,0,1.40991423491709e-06,0.8991235114785502,0.7982470229571004,3.725879091231476e-05,0.5,40.4,0.8991235114785502,C
这个明星很想退休,幼儿园一把手,都市,那一年，整个文娱行业的发展，开始进入到停滞不前的状态，甚至隐隐有行业倒退迹象。,完结,Qidian,2854600,638328,1858700,30,2,65,Maturity,0,3.1331805385624026e-06,0.7826073907073606,0.5652147814147213,3.497065961658169e-05,0.2,40.4,0.7826073907073606,C
天启预报,风月,奇幻,“我想要挨一顿毒打……”,完结,Qidian,6297600,3042161,2200600,926,1,207,Maturity,0,3.287135925042782e-07,0.8266164457826811,0.6532328915653622,9.406521218521668e-05,0.5,40.7,0.8266164457826811,C
LOL：这个男人太强了！,一片苏叶,游戏,李昊，有人叫他日天哥，还有人喊他蔑视哥。,完结,Qidian,3247600,627538,358100,5,0,6,Maturity,0,0.0,0.662429106716748,0.3248582134334961,1.6755049553059052e-05,0.5,40.1,0.662429106716748,C
重燃2001,万古青天一株柳,都市,投行大佬吴楚之，功成名就后回归校园，却意外重生，睁开眼发现自己身处高考考场，而监考老师正神色不善的向他走来……,完结,Qidian,3340299,493837,3491900,4,0,30,Maturity,0,0.0,0.9999999531256176,0.9999999062512352,8.591308860130915e-06,0.2,40.8,0.9999999531256176,C
诸界第一因,裴屠狗,玄幻,浩瀚的世界重新焕发生机，远去的神魔即将归来。,完结,Qidian,3929700,619118,675200,55,0,6,Maturity,0,0.0,0.999956315166501,0.999912630333002,8.88624276326605e-06,0.8,40.2,0.999956315166501,C
回到2002当医生,真熊初墨,都市,立志征服癌症、解决人间疾痛的周从文在推广粒子置入术的时候遭遇车祸，出师未捷身先死。但却阴差阳错，回到2002年，回到上一世刚参加工作，因为拒绝老主任的酒被PUA，人生跌入谷底的年代。,完结,Qidian,3451500,0,517700,0,0,15,Maturity,0,0.0,0.9988334787748908,0.9976669575497816,2.897425347835913e-05,0.2,40.1,0.9988334787748908,C
我是一条龙,柳岸花又明,仙侠,我是一条龙，但不是被一条龙服务过，这是一个老实人被迫当狗男人的故事。,连载,Qidian,298300,1141394,148100,605,0,0,Introduction,1,0.0,0.9257677091538838,0.8515354183077677,0.0,0.8,40.2,0.9257677091538838,C
重生2011,独钓长江雪,都市,重生的许仁山，原本带着记忆购买了50倍的彩票，却与两亿巨款擦肩而过。,完结,Qidian,1768700,0,2700400,0,0,0,Maturity,0,0.0,0.9701309220938148,0.9402618441876296,0.0,0.2,40.6,0.9701309220938148,C
吕布的人生模拟器,会说话的胡子,历史,你相信吗？,完结,Qidian,2257800,0,326200,46,0,16,Maturity,0,0.0,0.5262327818078083,0.0524655636156166,4.904951241719063e-05,0.5,40.1,0.5262327818078083,C
人族镇守使,白驹易逝,玄幻,重活一世，沈长青成为大秦镇魔司一员，此时恰逢妖魔乱世，诡怪猖獗——,连载,Qidian,11716000,737180,14990700,2094,0,784,Maturity,0,0.0,0.9999171251237632,0.999834250247526,5.229908861500206e-05,0.8,43.5,0.9999171251237632,C
精灵世界的底层训练家,说唱鸽,轻小说,【更新日万，月40万+！】,完结,Qidian,4629200,0,235600,51,0,0,Maturity,0,0.0,0.1533786298993427,0.6932427402013146,0.0,0.5,40.1,0.1533786298993427,C
我就是神！,历史里吹吹风,玄幻,五亿年前。,完结,Qidian,5455400,643264,2666500,79,0,50,Maturity,0,0.0,0.5904326374812293,0.1808652749624586,1.8751164916120413e-05,0.8,40.6,0.5904326374812293,C
公子别秀,荣小荣,玄幻,林秀一觉醒来，世界已经截然不同。,完结,Qidian,1502800,0,385600,10,0,19,Maturity,0,0.0,0.7023463005543548,0.4046926011087095,4.9273731136589376e-05,0.8,40.1,0.7023463005543548,C
朕就是亡国之君,吾谁与归,历史,正统十四年，朱祁钰在皇位上大梦初醒，睁开了眼睛。,完结,Qidian,4029700,0,200400,21,0,6,Maturity,0,0.0,0.9933126191120684,0.9866252382241368,2.9939970359429343e-05,0.5,40.0,0.9933126191120684,C
大奉打更人,卖报小郎君,仙侠,《大奉打更人》（第一卷）实体书已在天猫、当当、京东等全平台，以及各个实体书店发售。,完结,Qidian,3801000,9163535,9603700,1157,7,632,Maturity,0,7.638972553826383e-07,0.830944110486157,0.661888220972314,6.580796299260046e-05,0.8,42.5,0.830944110486157,C
我用闲书成圣人,出走八万里,仙侠,开局一口棺材。,完结,Qidian,4191800,1288263,802099,137,0,49,Maturity,0,0.0,0.4031452926172911,0.1937094147654177,6.108963969579853e-05,0.8,40.2,0.4031452926172911,C
讨逆,迪巴拉爵士,历史,史上最惨的造反。,完结,Qidian,6237200,0,622500,25,0,0,Maturity,0,0.0,0.9149487740660258,0.8298975481320516,0.0,0.5,40.1,0.9149487740660258,C
禁区之狐,林海听涛,体育,“胡莱先生，当今足坛像您这样只会进球的前锋生存空间越来越狭窄……但尽管如此，您还是取得了耀眼的成就，请问您的成功秘诀是什么呢？”,完结,Qidian,7828200,0,2047400,81,2,91,Maturity,0,2.0,0.4554316884338529,0.089136623132294,4.444659351050429e-05,0.5,40.4,0.4554316884338529,C
稳住别浪,跳舞,都市,天堂打烊，地狱满员。,完结,Qidian,3567200,0,2846800,95,1,215,Maturity,0,1.0,0.4353299162673791,0.1293401674652416,7.552336815955875e-05,0.2,40.6,0.4353299162673791,C
我只想安静的做个苟道中人,爆炸小拿铁,仙侠,新书《接管地府后，我成了诡异头子》已经发布，幼苗求爱护~求收藏~月票~追读~,完结,Qidian,4792300,973315,835500,148,2,50,Maturity,0,2.054831113430788e-06,0.9794900179126104,0.9589800358252208,5.984433292120536e-05,0.8,40.2,0.9794900179126104,C
小阁老,三戒大师,历史,站在你面前的是：,完结,Qidian,5009000,687180,2480900,173,1,63,Maturity,0,1.4552206769395545e-06,0.721087624067852,0.4421752481357039,2.539400000241848e-05,0.5,40.6,0.721087624067852,C
重返博浪人生,偷名,都市,(重要提醒：重度云写书式商业文，不喜勿入！！！),完结,Qidian,1826399,0,91100,0,0,0,Maturity,0,0.0,0.4209879271290154,0.1580241457419691,0.0,0.2,40.0,0.4209879271290154,C
加一个，我不太会打,葛洛夫街兄弟,体育,世纪初，OK横扫千军、活塞蓝领无敌、马刺单数年必胜、太阳快打旋风，篮球世界百家争鸣。李昂微微一笑，看着各位大哥：“加一个吧，我不太会打~”,完结,Qidian,3744800,0,230600,3,0,0,Maturity,0,0.0,0.9999979957791992,0.9999959915583984,0.0,0.5,40.0,0.9999979957791992,C
走进不科学,新手钓鱼人,科幻,（本书目前均定已过1.5万，高定50000+，欢迎入坑阅读）,完结,Qidian,4694800,0,397000,61,0,37,Maturity,0,0.0,0.207892585490945,0.58421482901811,9.31987576857489e-05,0.5,40.1,0.207892585490945,C
医路坦途,臧福生,都市,医学生张凡，获得未来医疗系统，平凡的生活开始变得无限精彩。QQ群782723204！欢迎来吹牛,连载,Qidian,8835600,0,2751800,3330,1,2041,Maturity,0,1.0,0.9995172668515028,0.9990345337030052,0.0007416960746798,0.2,41.0,0.9995172668515028,C
影帝他不想当太监,江公子阿宝,都市,我以后再也不要做太监了！,完结,Qidian,3580700,0,712099,10,0,22,Maturity,0,0.0,0.0207342877506675,0.9585314244986648,3.089453728408932e-05,0.2,40.2,0.0207342877506675,C
神秘之劫,文抄公,游戏,神秘复苏，诸神黎明，一定是好事么？,完结,Qidian,2880800,490780,587000,24,0,17,Maturity,0,0.0,0.98570152244352,0.97140304488704,2.8960768380292367e-05,0.5,40.1,0.98570152244352,C
顶级气运，悄悄修炼千年,任我笑,仙侠,转世来到修仙世界，韩绝发现自己带着游戏属性，竟然可以摇骰子刷新灵根资质与先天气运。,完结,Qidian,2454300,823618,448800,77,0,75,Maturity,0,0.0,0.6765365755267205,0.353073151053441,0.0001671119271124,0.8,40.1,0.6765365755267205,C
长生志异,真愚老人,仙侠,长生天朝，天命九年。,完结,Qidian,2669400,0,404200,10,0,7,Maturity,0,0.0,0.4476784585098667,0.1046430829802664,1.7318116481651455e-05,0.8,40.1,0.4476784585098667,C
明克街13号,纯洁滴小龙,都市,我喜欢坐在夜晚空无一人的大街上，听着“他们”的窃窃私语，享受着“他们”的喧嚣。,完结,Qidian,5532000,2288504,3348500,315,0,84,Maturity,0,0.0,0.9561839221016172,0.912367844203234,2.5085851848334524e-05,0.2,40.8,0.9561839221016172,C
星门,老鹰吃小鸡,玄幻,传说，在那古老的星空深处，伫立着一道血与火侵染的红色之门。,完结,Qidian,6478200,2714322,4447800,349,1,205,Maturity,0,3.684159917592711e-07,0.9952672314521585,0.9905344629043168,4.60901915350979e-05,0.8,41.1,0.9952672314521585,C
夜的命名术,会说话的肘子,都市,蓝与紫的霓虹中，浓密的钢铁苍穹下，数据洪流的前端，是科技革命之后的世界，也是现实与虚幻的分界。,完结,Qidian,3967400,6362120,7976100,614,8,309,Maturity,0,1.2574422900790476e-06,0.999909565703175,0.99981913140635,3.874073309753726e-05,0.2,42.0,0.999909565703175,C
这游戏也太真实了,晨星LL,科幻,这游戏也太真实了叭！,完结,Qidian,6920300,4513001,4855700,2615,6,1258,Maturity,0,1.3294919878165355e-06,0.7510288352991102,0.5020576705982205,0.000259076907742,0.5,41.5,0.7510288352991102,C
不科学御兽,轻泉流响,玄幻,新书《御兽之王》已上传！,完结,Qidian,4032900,3149370,2562600,247,1,194,Maturity,0,3.175237214034168e-07,0.6754039556191014,0.3508079112382027,7.570433321457379e-05,0.8,40.7,0.6754039556191014,C
我就是不按套路出牌,百分之七,轻小说,一场大战之后，漂亮师姐在你面前娇羞的抬起脸，并缓缓闭了眼睛，这时候你……,完结,Qidian,2595200,1250640,646200,67,1,50,Maturity,0,7.99589970263249e-07,0.8328418500863972,0.6656837001727944,7.737530582589627e-05,0.5,40.2,0.8328418500863972,C
轮回乐园,那一只蚊子,轻小说,苏晓签订轮回契约，进入各个世界执行任务。,连载,Qidian,14483100,3472519,14608800,8104,42,5890,Maturity,0,1.209496273599576e-05,0.9894540214496684,0.9789080428993366,0.000403181616342,0.5,44.3,0.9894540214496684,C
黎明之剑,远瞳,科幻,高文穿越了，但穿越的时候稍微出了点问题。,完结,Qidian,6332700,1547495,12893699,3009,11,1008,Maturity,0,7.108257468839984e-06,0.9036160824761424,0.8072321649522849,7.81777146978757e-05,0.5,43.2,0.9036160824761424,C
深空彼岸,辰东,都市,浩瀚的宇宙中，一片星系的生灭，也不过是刹那的斑驳流光。,完结,Qidian,5341799,3908431,9812000,505,0,532,Maturity,0,0.0,0.9687724457838722,0.9375448915677445,5.42193177518021e-05,0.2,42.3,0.9687724457838722,C
这个明星很想退休,幼儿园一把手,都市,那一年，整个文娱行业的发展，开始进入到停滞不前的状态，甚至隐隐有行业倒退迹象。,完结,Qidian,2854600,638328,1858700,30,2,65,Maturity,0,3.1331805385624026e-06,0.7826073907073606,0.5652147814147213,3.497065961658169e-05,0.2,40.4,0.7826073907073606,C
长夜余火,爱潜水的乌贼,玄幻,灰土上所有人都相信，埋葬在危险和饥荒中的某个遗迹深处，有通往新世界的道路，只要能找到一把独特的钥匙，打开那扇门，就能进入新世界。,完结,Qidian,2812500,1712664,7837900,227,0,242,Maturity,0,0.0,0.9999997792198496,0.9999995584396996,3.0875613254109744e-05,0.8,41.7,0.9999997792198496,C
大梦主,忘语,仙侠,一个从小体弱多病的富商之子，在寻求续命之法时，意外走上了修仙登天之路！,完结,Qidian,4367500,1077642,31267199,30,0,37,Maturity,0,0.0,0.9984628703628048,0.9969257407256096,1.18334868488384e-06,0.8,46.6,0.9984628703628048,C
我的治愈系游戏,我会修空调,悬疑,警察同志，如果我说这是一款休闲治愈系游戏，你们信吗？,完结,Qidian,3265400,3502502,2901100,492,1,420,Maturity,0,2.8551010520190844e-07,0.5796501752594159,0.1593003505188317,0.0001447726225319,0.5,40.8,0.5796501752594159,C
超级宗门：我的宗门建筑可升级,飞雀夺杯,玄幻,【高订两万作品，放心阅读】,完结,Qidian,3495800,0,220000,0,0,0,Maturity,0,0.0,0.9380863969988692,0.8761727939977384,0.0,0.8,40.0,0.9380863969988692,C
镜面管理局,横扫天涯,玄幻,空中出现一面映照世间万物的镜子，除了没生命的物体，剩下的都是怪物。,完结,Qidian,1657300,0,1745000,0,0,0,Maturity,0,0.0,0.999540909239704,0.999081818479408,0.0,0.8,40.4,0.999540909239704,C
赤心巡天,情何以甚,仙侠,（《赤心巡天》实体书已在全网发售。）,连载,Qidian,10427800,3871039,7446200,29496,36,11500,Maturity,0,9.299826403240471e-06,0.8723496849411733,0.7446993698823465,0.0015444117073928,0.8,45.9,0.8723496849411733,C
术师手册,听日,轻小说,1668年，我所在的城市被评为全国治安最好的地区。,完结,Qidian,4364300,1260176,1052400,318,2,108,Maturity,0,1.587078640540178e-06,0.6067223190794883,0.2134446381589765,0.0001026224794541,0.5,40.3,0.6067223190794883,C
顶级气运，悄悄修炼千年,任我笑,仙侠,转世来到修仙世界，韩绝发现自己带着游戏属性，竟然可以摇骰子刷新灵根资质与先天气运。,完结,Qidian,2454300,823618,448800,77,0,75,Maturity,0,0.0,0.6765365755267205,0.353073151053441,0.0001671119271124,0.8,40.1,0.6765365755267205,C
艾泽拉斯阴影轨迹,帅犬弗兰克,游戏,（新书《我的玩家好凶猛》、《美漫世界黎明轨迹》已经上传，欢迎移步赏读~）,完结,Qidian,8647500,0,380700,55,0,21,Maturity,0,0.0,0.999961508870504,0.999923017741008,5.516139962857991e-05,0.5,40.1,0.999961508870504,C
重生之似水流年,苍山月,都市,一个伤痕累累的中年灵魂倒退回时光里，拥抱98年的斑驳阳光。,完结,Qidian,3846200,1046508,1109200,196,3,158,Maturity,0,2.8666738652032616e-06,0.8769769525484444,0.7539539050968889,0.000142444876988,0.2,40.3,0.8769769525484444,C
镇妖博物馆,阎ZK,悬疑,世之反常为妖,完结,Qidian,5053900,3892370,1230000,126,2,180,Maturity,0,5.138256348123033e-07,0.9866852116032094,0.9733704232064188,0.0001463413444379,0.5,40.4,0.9866852116032094,C
全职艺术家,我最白,都市,“音乐、影视、绘画、书法、雕塑、文学……”,完结,Qidian,3599900,819142,2452100,91,0,157,Maturity,0,0.0,0.79729634389233,0.5945926877846599,6.402672646844482e-05,0.2,40.6,0.79729634389233,C
神话版三国,坟土荒草,历史,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？,连载,Qidian,23244699,1120081,11325600,8591,16,6501,Maturity,0,1.42846684439175e-05,0.0026464145457747,0.9947071709084504,0.0005740092733268,0.5,43.6,0.0026464145457747,C
宇宙职业选手,我吃西红柿,科幻,继《莽荒纪》《吞噬星空》《盘龙》《雪鹰领主》《星辰变》等之后，番茄的第11本小说。,完结,Qidian,2000400,1530543,2851500,115,1,144,Maturity,0,6.533624645877544e-07,0.9997250880701786,0.9994501761403572,5.04997192706578e-05,0.5,40.7,0.9997250880701786,C
女主从书里跑出来了怎么办,姬叉,都市,楚戈是个后宫文写手。,完结,Qidian,1449600,598379,460000,81,2,91,Maturity,0,3.34235769912096e-06,0.8275530136075738,0.6551060272151477,0.0001978256569007,0.2,40.1,0.8275530136075738,C
东晋北府一丘八,指云笑天道1,历史,历史的车轮滚过波澜壮阔的三国时代，中原大地迎来了百年未遇的和平，人们都以为盛世即将来临，可谁都没想到，等来的却是一场汉人永远也不愿面对的千年恶梦。,完结,Qidian,11849000,758856,1053900,0,0,37,Maturity,0,0.0,0.99998741619439,0.9999748323887804,3.510766191511347e-05,0.5,40.2,0.99998741619439,C
天启预报,风月,奇幻,“我想要挨一顿毒打……”,完结,Qidian,6297600,3042161,2200600,926,1,207,Maturity,0,3.287135925042782e-07,0.8266164457826811,0.6532328915653622,9.406521218521668e-05,0.5,40.7,0.8266164457826811,C
什么叫六边形打野啊,这很科学啊,游戏,{英雄联盟电竞文},完结,Qidian,5339000,606508,361900,18,0,0,Maturity,0,0.0,0.9719824220585346,0.9439648441170692,0.0,0.5,40.1,0.9719824220585346,C
朕,王梓钧,历史,回到明末，沦落为奴。,完结,Qidian,3467400,1418525,1503000,141,2,56,Maturity,0,1.40991423491709e-06,0.8991235114785502,0.7982470229571004,3.725879091231476e-05,0.5,40.4,0.8991235114785502,C
我用闲书成圣人,出走八万里,仙侠,开局一口棺材。,完结,Qidian,4191800,1288263,802099,137,0,49,Maturity,0,0.0,0.4031452926172911,0.1937094147654177,6.108963969579853e-05,0.8,40.2,0.4031452926172911,C
诸界第一因,裴屠狗,玄幻,浩瀚的世界重新焕发生机，远去的神魔即将归来。,完结,Qidian,3929700,619118,675200,55,0,6,Maturity,0,0.0,0.999956315166501,0.999912630333002,8.88624276326605e-06,0.8,40.2,0.999956315166501,C
人族镇守使,白驹易逝,玄幻,重活一世，沈长青成为大秦镇魔司一员，此时恰逢妖魔乱世，诡怪猖獗——,连载,Qidian,11716000,737180,14990700,2094,0,784,Maturity,0,0.0,0.9999171251237632,0.999834250247526,5.229908861500206e-05,0.8,43.5,0.9999171251237632,C
公子别秀,荣小荣,玄幻,林秀一觉醒来，世界已经截然不同。,完结,Qidian,1502800,0,385600,10,0,19,Maturity,0,0.0,0.7023463005543548,0.4046926011087095,4.9273731136589376e-05,0.8,40.1,0.7023463005543548,C
金刚不坏大寨主,徍男,武侠,【横推】【爆燃】【2020-2021武侠最火作品】【漫画在腾讯动漫连载，可看】内练一口九阳气，外练一身金刚骨，金背九环刀横扫四十丈银蓝刀气，气沉丹田左冲右突，降龙神掌轰炸全场。,完结,Qidian,4885700,895555,2828500,41,0,25,Maturity,0,0.0,0.9971234796655192,0.9942469593310383,8.838603910693332e-06,0.5,40.6,0.9971234796655192,C
我已不做大佬好多年,萌俊,都市,这是一个梦已远，却梦回八零的故事。,完结,Qidian,2297000,0,535900,3,0,5,Maturity,0,0.0,0.979032039965847,0.958064079931694,9.330081488931724e-06,0.2,40.1,0.979032039965847,C
我真没想混娱乐圈啊,任鸟飞,都市,年少有为时含冤入狱。,完结,Qidian,1096500,0,20600,0,0,0,Maturity,0,0.0,0.8362829599107254,0.6725659198214509,0.0,0.2,40.0,0.8362829599107254,C
精灵世界的底层训练家,说唱鸽,轻小说,【更新日万，月40万+！】,完结,Qidian,4629200,0,235600,51,0,0,Maturity,0,0.0,0.1533786298993427,0.6932427402013146,0.0,0.5,40.1,0.1533786298993427,C
神秘之劫,文抄公,游戏,神秘复苏，诸神黎明，一定是好事么？,完结,Qidian,2880800,490780,587000,24,0,17,Maturity,0,0.0,0.98570152244352,0.97140304488704,2.8960768380292367e-05,0.5,40.1,0.98570152244352,C
骗了康熙,大司空,历史,九龙夺嫡最紧要的关头，九门提督隆科多的私生子，把康熙骗惨了！,连载,Qidian,2793500,0,279400,21,0,30,Maturity,0,0.0,0.9908148209994968,0.9816296419989934,0.0001073725577216,0.5,40.1,0.9908148209994968,C
重生就要对自己狠一点,吹个大气球9,都市,我从那个灿烂的时代回来重走一遍，不是为了补回什么遗憾，而是为了找到自己真正的天花板。人如果对自己都下得去狠手，老天都会帮你！,完结,Qidian,2669400,0,525700,4,0,15,Maturity,0,0.0,0.8073252795477562,0.6146505590955125,2.853332978251896e-05,0.2,40.1,0.8073252795477562,C
诡秘之主,爱潜水的乌贼,玄幻,诡秘之主动画已经在腾讯视频上播出，欢迎大家前去观看！,完结,Qidian,4465000,17574105,36003100,28633,163,14900,Maturity,0,9.275009494081804e-06,0.9698178750828989,0.9396357501657976,0.0004138532400306,0.8,52.2,0.9698178750828989,C
修仙就是这样子的,凤嘲凰,仙侠,九州世界，满怀怨气的玩家们聚集一处，滴血为盟，誓要让大魔头魂飞魄散。,完结,Qidian,3849800,745694,856700,62,0,39,Maturity,0,0.0,0.9279770111897178,0.8559540223794355,4.552346734741759e-05,0.8,40.2,0.9279770111897178,C
禁区之狐,林海听涛,体育,“胡莱先生，当今足坛像您这样只会进球的前锋生存空间越来越狭窄……但尽管如此，您还是取得了耀眼的成就，请问您的成功秘诀是什么呢？”,完结,Qidian,7828200,0,2047400,81,2,95,Maturity,0,2.0,0.4554316884338529,0.089136623132294,4.640028992854844e-05,0.5,40.4,0.4554316884338529,C
回到2002当医生,真熊初墨,都市,立志征服癌症、解决人间疾痛的周从文在推广粒子置入术的时候遭遇车祸，出师未捷身先死。但却阴差阳错，回到2002年，回到上一世刚参加工作，因为拒绝老主任的酒被PUA，人生跌入谷底的年代。,完结,Qidian,3451500,0,517700,0,0,15,Maturity,0,0.0,0.9988334787748908,0.9976669575497816,2.897425347835913e-05,0.2,40.1,0.9988334787748908,C
大明第一臣,青史尽成灰,历史,元末濠州城外，朱元璋捡到了一个少年，从此洪武皇帝多了一条臂膀。抗元兵，渡长江，灭陈友谅，伐张士诚。创建大明，光复燕云。,完结,Qidian,2988000,0,254200,40,0,8,Maturity,0,0.0,0.9999232505144664,0.9998465010289326,3.147115865004465e-05,0.5,40.1,0.9999232505144664,C
稳住别浪,跳舞,都市,天堂打烊，地狱满员。,完结,Qidian,3567200,1677092,2846800,95,1,215,Maturity,0,5.962698550408355e-07,0.4353299162673791,0.1293401674652416,7.552336815955875e-05,0.2,40.7,0.4353299162673791,C
